"station_id","name","lat","lon"
"a5b60972-6f4a-4789-878f-15a680362124","ECH043","45,14675","5,732118"
"23d0fd2c-069a-47b6-ad56-50719185f1e2","GRE241","45,18799","5,73155"
"865bd41e-bc81-4456-aa44-7a5dba13e1d0","GRE229","45,18593","5,728583"
"afecd890-09e3-4a47-8d7e-ccf5d9fd2033","GRE173","45,17644","5,71485"
"8c2b6b6f-e340-4af4-96ef-01eae620b351","GRE094","45,168435","5,73002"
"11df56d6-b831-4b27-903f-186e0d174aa1","GRE174","45,17326","5,71423"
"e9e5b3fa-5c12-49b6-b80a-0f020e95649e","GRE137","45,18901","5,70674"
"faaa683f-ea5e-4deb-ae6d-48906b19f15e","GRE168","45,19495","5,71349"
"bac1efff-75fb-47e7-98ff-6a56881bfcc4","PON001","45,138961","5,694811"
"414a87aa-c988-40a4-95c6-13f4f9e02a5d","GRE066","45,184599","5,710739"
"8f106af1-ee13-496a-8c55-7f18dca91d50","GRE113","45,18919","5,71586"
"0419ce32-7757-4a7d-9327-e2928f5a935c","GRE028","45,185114","5,7234"
"e717538b-8395-40bb-8971-7e6f6de53e00","GRE170","45,18393","5,71401"
"838c5542-e450-47c7-b48f-7a6d87299330","GRE130","45,17174","5,7051"
"37f4d800-3456-4e2d-acda-ddae5d43bea3","SEG009","45,227386","5,669992"
"ab51b0fe-7d3a-4bd3-a284-2b6059e15d37","GRE073","45,189619","5,733984"
"86350d2c-29f9-4f5b-bc64-84d774b37f38","GRE014","45,167029","5,720494"
"b454c8f5-7a6c-428b-9116-d8197f7a4c67","GRE126","45,20434","5,70138"
"8093241e-dc5a-44f7-a376-3db6f3882e2a","DUA030","45,19869","5,7743"
"2a74f2a0-4871-4fdf-9f89-441bfe3b83b8","COR011","45,220178","5,762922"
"8eb6bf9f-169f-49b5-b9cf-7899e7514c88","GRE119","45,159464","5,736899"
"a5337953-d261-48a4-93ed-d282d1a9eb29","GRE109","45,18977","5,71806"
"273fc4d1-c13d-42f8-8685-fb4f46bfaa74","GRE030","45,173819","5,745455"
"b2455c93-3f49-4495-8d52-3c6928bedca5","MEY004","45,20998","5,76716"
"ecbadfd3-e16a-47e7-be38-c2f400c77c01","GRE307","45,194986","5,726351"
"2e5ff8f6-7c9c-4d40-83d6-3a9333ccfb99","GRE274","45,17294","5,73887"
"800d77e1-013e-43af-a741-a4bf8d669e02","GRE276","45,188899","5,73874"
"9ef4f2df-4e51-4b1d-a202-5ea47e384bec","GRE299","45,189915","5,723899"
"62b3495c-54e3-44df-91d1-1e0ea096cade","GRE023","45,173774","5,748522"
